Clasa,accuracy,precision,recall,true negative rate
c22,0.42857142857142855,0.4,0.6666666666666666,0.5
c15,0.5714285714285714,0,0,0.8
c18,1,0,0,0
c11,0.7142857142857143,0,0,0.7142857142857143
c12,1,0,0,0
c13,0.8571428571428571,0,0,0.8571428571428571
c33,1,0,0,0
c24,1,0,0,0
Medie,0.8214285714285714,0.05,0.08333333333333333,0.35892857142857143
